@relation 'RelationName-weka.filters.unsupervised.attribute.NumericToNominal-R386-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute PC1 numeric
@attribute PC2 numeric
@attribute PC3 numeric
@attribute PC4 numeric
@attribute PC5 numeric
@attribute PC6 numeric
@attribute PC7 numeric
@attribute PC8 numeric
@attribute PC9 numeric
@attribute PC10 numeric
@attribute PC11 numeric
@attribute PC12 numeric
@attribute PC13 numeric
@attribute PC14 numeric
@attribute PC15 numeric
@attribute PC16 numeric
@attribute PC17 numeric
@attribute PC18 numeric
@attribute PC19 numeric
@attribute PC20 numeric
@attribute PC21 numeric
@attribute PC22 numeric
@attribute PC23 numeric
@attribute PC24 numeric
@attribute PC25 numeric
@attribute PC26 numeric
@attribute PC27 numeric
@attribute PC28 numeric
@attribute PC29 numeric
@attribute PC30 numeric
@attribute PC31 numeric
@attribute PC32 numeric
@attribute PC33 numeric
@attribute PC34 numeric
@attribute PC35 numeric
@attribute PC36 numeric
@attribute PC37 numeric
@attribute PC38 numeric
@attribute PC39 numeric
@attribute PC40 numeric
@attribute PC41 numeric
@attribute PC42 numeric
@attribute PC43 numeric
@attribute PC44 numeric
@attribute PC45 numeric
@attribute PC46 numeric
@attribute PC47 numeric
@attribute PC48 numeric
@attribute PC49 numeric
@attribute class {0,1,2,3,4,5}

@data
8.067958,1.724456,-0.006807,-0.625899,-0.935234,-1.394193,-0.096654,-1.806797,-2.2306,-0.997957,1.404541,4.154771,3.089493,5.956791,-3.882442,-2.669292,0.823298,-2.955377,-0.233772,4.722832,5.775297,3.681001,1.115149,2.383105,-0.157528,-1.774026,-1.032295,0.471674,-0.086554,0.691098,0.700308,-1.175595,0.398298,-0.660828,0.027745,0.174047,-0.83651,-1.446615,-0.118622,-0.218437,-0.118279,-0.55328,-0.336409,0.427841,0.632897,0.546252,0.409081,-0.203447,0.523211,1
12.65428,0.848225,8.957198,-0.960218,5.472406,-2.421401,1.243502,0.125061,-0.867979,-0.570705,-1.204854,0.598909,-3.22048,-2.594071,-3.389479,-0.346278,0.46212,1.172886,1.087793,0.766793,-1.138042,0.351573,1.484485,-0.639376,0.798982,-0.191875,0.535787,-0.210706,-0.719723,-2.026304,-0.755961,0.451618,-0.965856,0.550924,0.083425,-0.492742,0.357432,0.934465,0.790571,0.293337,0.529251,-0.585655,-0.549667,-0.473694,-0.961685,0.521722,-0.095533,0.486636,-0.09481,1
8.149459,-2.887784,-7.027728,7.781015,-3.814807,2.942069,-0.657996,2.84241,0.277394,3.194748,-1.307454,-1.873404,-7.556402,1.17594,1.761628,-0.234201,0.204802,-0.070911,-1.253759,0.51844,0.147523,1.539509,-2.459003,0.000749,-0.925503,-2.051528,-0.854046,-0.399326,-0.61767,-1.004078,1.087552,0.271793,-0.193659,0.497618,1.015597,2.226462,-0.841455,0.733758,1.007065,2.045056,0.162665,-0.343438,0.717828,0.722654,1.814268,-0.184676,-0.56978,0.384004,-0.450903,1
11.171585,-2.536435,-5.289095,12.236482,-1.646855,2.19862,1.307958,-0.773698,-0.71532,-0.742607,-0.806848,1.73977,0.209138,1.286621,0.96487,-2.567205,-2.1303,-1.908181,0.453275,-1.302021,1.150304,-4.326712,2.898209,0.901214,-0.503247,1.854963,-0.61483,0.69092,-0.157527,0.434132,-0.110733,1.010554,0.817837,0.493841,-0.534085,-0.831995,-0.476074,0.081347,0.710082,0.205008,0.057329,-0.404792,0.473182,-0.254579,-0.085263,0.691299,0.732763,0.144156,0.102805,1
-11.235186,-9.677924,2.197388,1.160611,4.197225,3.245493,0.470721,-5.938119,0.16272,-0.54142,0.390229,0.507145,-1.52102,0.986304,1.949157,1.117687,1.095794,-0.00581,-0.724619,0.109056,0.116278,1.454508,0.239897,0.525359,-0.133084,0.175986,0.286001,0.868302,-0.045709,0.599936,-0.098629,0.830114,-0.854692,-0.305318,0.300598,-2.145442,-0.966833,0.57996,-0.22651,1.160509,0.534158,0.397054,-0.238055,0.791709,-0.184318,0.600078,-0.32737,0.296995,0.244474,1
13.960607,0.508574,8.904415,-2.184368,5.658801,-2.218523,0.144471,0.086423,-1.944848,-0.039564,-2.636938,1.605732,-3.246765,-2.220888,-3.223399,-1.269107,2.365482,1.223875,1.41478,0.21142,-3.001736,0.449907,1.644206,-0.089338,-1.199541,-0.225427,1.198444,-0.372626,0.326193,1.170349,1.914417,-1.3762,1.959168,0.74428,0.316254,-0.246155,-0.571061,-2.336796,-0.176031,0.802443,0.886385,0.1984,0.540582,0.665542,0.441616,-0.066831,-0.351935,-0.704698,-0.45517,1
-11.05384,-11.561613,1.970398,0.549109,2.673134,1.594987,-1.312108,-7.776826,1.815525,-0.658388,-0.045571,-1.103726,-0.648244,0.008715,-0.018237,-0.000565,-0.7952,-0.083576,0.623709,-0.848449,0.235344,0.611664,-0.390764,1.171162,0.225429,-2.11718,0.717064,-0.423227,0.886854,-1.139552,-0.053792,0.442858,0.248181,-0.064677,0.659098,-1.511483,0.210782,0.089145,-0.151437,-0.521561,0.137532,0.281102,-0.130738,1.451742,-0.992855,0.21241,0.609901,0.109878,0.315237,1
-6.930296,15.561145,0.453993,3.040311,2.133151,-1.681494,-9.563714,-1.679949,-3.202476,-3.454981,2.434777,-0.16092,-0.803235,0.3752,0.618023,-0.038461,-2.120953,-0.055275,-2.063746,3.213901,-2.215945,-0.623196,0.298083,-0.259618,-0.357691,0.547808,-0.615171,-0.786253,0.332801,0.147997,-0.578935,0.067144,0.124076,0.489293,0.313269,0.370171,-0.475562,0.230183,-0.115003,-0.308035,0.101944,-1.024817,-0.764401,0.237272,0.653348,-1.018506,0.214924,-0.651764,0.246114,1
10.573921,-2.329165,-5.804789,11.795587,-1.961798,2.444476,1.340696,-0.7054,-0.613997,-0.259704,-0.54024,1.224041,0.005812,0.829765,1.041884,-2.131865,-2.10653,-1.699411,0.505655,-1.51448,0.698197,-3.722346,2.001778,0.734404,-0.278755,1.369756,0.090631,0.635948,0.244529,0.507558,-0.115266,0.943693,1.069522,0.192055,-1.026652,-0.923495,-0.576012,0.11804,0.980675,0.028975,0.215694,-0.433204,0.286234,-0.684022,-0.157948,0.850786,1.134267,-0.070113,0.119717,1
8.387201,1.458976,1.155236,-1.330098,-0.270309,-1.883446,-0.146117,-1.111368,-2.259616,-1.188817,1.314406,3.79181,3.240493,6.377442,-4.195116,-2.592626,0.366021,-2.68145,-0.20684,4.146105,5.357472,4.320888,1.540032,2.177665,0.44107,-2.146686,-1.123049,0.165398,0.073208,0.429789,0.076283,-1.547191,-0.913881,-0.959114,-0.366214,0.461906,-0.443379,-1.338699,-0.305932,0.026368,-0.256542,-0.120744,0.227346,0.586727,1.240571,0.324954,-0.529739,-0.101351,0.632451,1
9.69162,1.238458,4.908019,-1.150723,-0.562294,-1.48234,2.594437,-0.829555,-1.958128,-1.000146,0.29893,2.933811,-2.622611,-1.031935,-3.872627,0.242088,-1.657791,0.558109,0.974429,2.690558,0.424245,0.004527,2.170668,-0.07957,0.653483,-0.281179,-1.636767,-0.795592,-1.711827,-0.598889,-1.98166,0.775179,-4.086825,-1.023748,-0.060999,-0.184778,1.082482,1.825483,0.291589,-0.264249,-0.830827,0.297991,-0.135594,-0.725983,1.097878,-0.982444,-0.658113,-0.636435,-0.181382,1
-7.016385,15.605812,-0.007236,3.067563,2.498902,-1.552407,-8.618186,-1.589761,-2.711966,-2.558483,2.068971,-0.311042,-0.489206,0.232845,0.354114,1.203872,-1.968477,0.351534,-0.705014,2.17985,-1.204387,-0.262121,0.688757,-0.11577,-0.67619,1.586904,-1.697305,-0.664977,0.163367,-0.362651,-0.377233,0.232047,0.118524,0.800179,-0.018792,0.563622,-0.503118,0.579143,-0.27134,-0.076151,0.316936,-0.992381,-1.114708,-0.634366,0.995875,-1.308922,-0.63802,-0.93641,0.541706,1
-11.791377,-6.527404,3.389485,0.281512,3.36264,5.153672,-0.137733,3.695168,0.058506,2.964948,3.002285,2.890312,0.089257,-1.122681,-0.45677,-0.199941,-1.809646,-0.239272,-2.213733,-2.132463,-0.199778,0.114861,1.026968,-2.39482,2.999888,-1.580262,-5.37039,-0.425054,3.825992,-1.23923,-0.47413,-1.991591,2.120926,-1.021184,3.100036,-1.90522,-0.136475,-0.6423,2.228179,-0.26101,-0.767959,1.055325,0.150857,-0.686052,0.388864,-1.200435,-0.122371,0.535994,1.027417,1
8.33561,-2.888044,-6.863097,8.27328,-4.085252,3.003002,-0.276977,2.789769,0.245204,2.157723,-0.473658,-1.654178,-6.4522,0.864271,1.81031,-0.243727,0.300521,-0.020481,-0.825626,0.634499,0.365177,1.349012,-2.009789,0.258858,-0.314468,-1.85316,-0.339713,-0.240374,0.042856,-0.790551,0.934044,0.495008,-0.1675,0.721508,0.584733,2.022914,-0.343227,0.912914,0.655592,1.513517,0.424529,-0.438029,0.678902,0.899674,1.804646,-0.294489,-0.897914,0.32657,-0.926985,1
15.164519,-0.206489,9.429869,-2.298631,6.930293,-1.532437,-0.48363,-0.554405,0.095009,0.126431,-0.499572,0.448733,-0.226547,-0.719955,0.806271,-0.991411,0.889042,1.257145,1.369913,-0.868085,-2.066893,-0.138672,0.638778,1.52341,-1.576738,-1.821857,0.014496,1.907963,1.762106,2.589479,1.783374,-1.455644,0.46693,0.511862,-0.149607,-0.771344,-0.125714,-0.377031,0.275261,0.396214,0.55716,0.036137,-0.403203,0.102959,1.012313,-1.723794,0.045941,-0.060035,-1.63237,1
8.106625,-2.850951,-7.103318,7.668297,-3.738147,2.848895,-0.675225,2.833284,0.181904,3.333623,-1.541642,-1.839206,-7.725557,1.26001,1.74389,-0.243427,0.234784,-0.101011,-1.338845,0.540122,0.086708,1.56435,-2.563572,-0.054083,-1.122755,-2.165428,-0.912432,-0.535516,-0.754609,-1.116164,1.272369,0.024848,-0.267971,0.487611,1.161729,2.207369,-0.956494,0.658712,1.072524,2.071737,0.040398,-0.425519,0.637378,0.640068,1.778607,-0.198755,-0.409287,0.372579,-0.408515,1
10.900136,-2.462282,-5.343197,11.843853,-1.765685,2.498438,1.193915,-0.406807,-0.500858,-0.275296,-0.22141,1.570869,0.016143,1.299365,0.773296,-2.459067,-2.131404,-2.008798,0.507888,-1.488744,0.891491,-4.133356,2.692702,0.770363,-0.595219,1.662348,-0.234051,0.449904,-0.230319,0.506901,-0.163962,0.561307,0.691712,0.282277,-0.912006,-0.846915,-0.08251,0.010049,1.118147,0.148648,-0.06739,-0.538317,0.437882,-0.579555,0.363531,0.91959,0.855613,0.167546,0.338852,1
-10.551324,-8.746864,3.08983,-0.090891,2.713792,4.112571,1.233906,-0.011924,-1.006581,-0.880564,0.705685,2.965748,-0.461047,1.052506,0.154097,0.534488,1.334736,0.561321,-0.979353,0.968974,-0.33563,-1.044014,0.765919,-3.704604,1.202127,2.448019,-3.318135,-0.256239,1.05839,0.529378,0.190968,-0.635814,0.110463,0.009803,0.155756,2.211782,2.799632,-0.00237,-3.172387,0.706998,-0.610612,-1.688228,0.595928,0.655146,0.814325,0.481999,2.359813,0.335803,-0.109729,1
8.049205,-2.710909,-7.017888,6.691622,-3.360023,2.436234,-0.57626,3.031153,0.25471,3.912196,-1.730848,-1.852547,-8.400207,1.944609,1.357474,-0.060592,0.081147,-0.310455,-1.655663,0.665183,0.776653,0.877629,-2.875879,-0.773805,-1.628624,-1.78451,-0.060187,-0.968662,-0.703116,-1.190963,1.426325,-0.9244,-0.777885,0.466326,1.419615,1.337579,-1.171228,0.29237,0.884779,1.786024,-0.635469,0.075542,0.187907,0.228511,1.235559,-0.038437,0.186937,0.65337,-0.21465,1
15.195823,-0.543365,8.78234,-0.358262,6.951019,-1.308731,-0.021335,1.316032,1.31517,0.084317,0.41919,-2.764437,1.217476,0.676056,2.474933,0.791785,-0.622481,-0.699208,-0.906386,-1.198191,0.785603,-0.0904,-1.523831,-0.287017,0.80987,0.58871,-0.500201,-0.269634,-0.439328,-0.858139,-1.2664,0.262105,-0.598805,0.040136,-0.310512,-0.291566,-0.780725,-0.947517,-0.430924,-0.673887,-0.073363,0.285436,0.36508,-0.206863,0.150631,0.47077,0.029177,-1.45131,1.108253,1
-4.845234,8.770709,-3.696227,0.283089,1.298582,0.524752,2.253727,2.355329,6.649149,1.205696,-0.932168,-0.2883,0.774698,1.349397,-1.241204,-0.194181,3.324662,-3.276476,0.211987,0.861777,-0.503478,-0.78676,-2.059581,0.791994,-1.481512,0.288038,1.026864,-2.442685,2.757631,-0.483793,-2.173152,-1.738488,-1.32938,3.174296,-1.135575,-2.549494,1.338372,1.734045,0.501742,1.032369,1.229607,0.828559,1.421407,0.922285,2.007197,-0.955134,2.22659,0.054678,-0.42581,0
10.652806,-3.379768,5.629225,-3.166477,-4.133854,1.051803,-4.265874,0.745348,3.716853,1.157533,2.975271,-0.714343,0.421831,1.281451,0.547106,-1.509528,-1.289107,0.263491,0.891084,0.617635,0.79531,-2.768627,1.827356,-0.574862,-0.665458,-1.103694,-0.357353,-0.773412,-0.473102,0.027335,0.476523,0.894369,-2.540574,1.039934,-0.817915,0.072161,3.30233,0.274983,0.50191,0.731284,-2.623773,0.301287,0.070091,-0.16166,2.248673,0.995761,0.38711,2.209429,1.650828,0
3.535164,-4.954411,-14.343063,-5.100743,1.969435,2.323037,2.213533,0.297636,-1.027878,-1.229958,6.752431,-9.429426,-0.492051,-1.236404,-1.89289,-0.302381,1.277645,0.102093,-0.149207,0.336723,-1.485784,1.193097,2.422275,1.397771,-1.175891,1.764183,-1.38607,0.561573,-1.285122,0.521312,-0.440059,-0.357934,0.397299,0.38938,-0.111225,-0.122721,-0.197153,-0.752817,0.368966,-0.554007,-1.500419,-0.306923,0.340643,-0.458174,0.438426,0.416612,0.066653,-0.003174,0.836678,0
-6.024737,11.034391,-4.511132,0.465522,2.646021,0.063785,1.229917,2.265408,11.608664,0.557365,-0.218492,1.051327,0.124326,-0.08352,-1.320493,1.307515,0.277936,-2.483721,0.36099,2.262146,-1.490901,-0.096239,0.429666,0.699637,-1.591713,0.785981,0.312181,-0.567451,1.887023,-0.075806,-0.919523,0.003026,-0.824057,1.053833,0.487564,-0.147219,-0.527615,-0.607128,-0.533129,-0.94112,0.282643,-0.016221,-1.092127,-0.720421,0.232514,0.521908,0.045473,0.301149,-0.451159,0
3.739685,-2.668773,-19.89629,-16.049053,6.742284,-2.399299,-3.296548,0.182718,-0.126796,0.418887,-2.37369,4.388604,-1.014816,4.610416,1.543653,-0.874947,-2.247944,-3.19885,1.030647,-3.138238,-2.716006,0.889834,0.753669,-0.613713,2.257592,0.92702,1.206938,0.639619,-1.036286,0.121153,0.705747,0.34391,-0.578168,-0.872172,0.727073,0.506448,-0.050448,0.625386,-0.575465,0.94687,1.479398,0.160715,2.251238,-0.144153,-0.270029,-0.672786,0.445041,-0.115633,1.150301,0
-8.425253,-12.063275,-1.054802,2.021106,-2.193163,-15.523236,-1.710071,1.118806,1.330811,3.884388,-7.3643,-2.177816,0.954972,3.309906,-3.877811,3.833299,-1.449684,4.015174,-7.847409,-1.798187,-0.726374,0.278364,4.208737,0.55897,-1.363696,-0.261194,0.526941,-0.010698,0.273159,0.71012,-0.965874,0.746534,0.680608,0.46324,-0.530607,0.496082,0.570099,-0.289922,0.163069,-0.100627,-0.663289,0.379935,-0.343185,-0.268879,0.362915,-0.244422,0.597403,-0.204061,0.341308,5
7.190982,-1.096801,3.397004,-4.272936,-8.104545,2.954677,-0.80745,-0.582892,0.644982,-0.69362,4.569208,2.387473,-0.36801,0.910608,-0.962818,1.370884,-0.286787,-0.276936,0.439693,-0.889608,-0.446784,1.310385,0.268056,-1.967643,-3.561745,-0.247509,1.473313,0.036574,-0.394217,0.503638,-1.734752,0.906631,2.899756,-0.421908,0.911896,0.437495,0.846808,0.926811,0.319243,0.605708,0.11711,1.013282,-0.700756,0.00505,-0.702855,-0.188619,0.507708,-0.043932,0.892747,5
9.082487,-1.630936,-5.885642,11.562363,-1.899155,1.419386,1.411557,-1.546633,-0.45861,-1.096295,-0.208798,1.195967,3.675987,-0.774376,-0.832845,1.179329,0.538063,1.429754,0.225004,-0.525629,-3.187988,3.739504,-1.480267,0.427169,1.73874,-0.654091,0.532521,-1.073047,0.221942,-0.340282,0.305589,-0.450528,-0.434145,-0.254551,-0.277378,0.357541,0.714598,0.113425,-0.425377,-0.249702,-0.053463,0.316146,0.018519,-0.173535,0.123905,-0.156155,-0.385123,0.291382,0.019817,5
-1.743166,4.509462,-1.513051,-5.941033,-2.559723,-3.127438,7.272926,0.999776,3.4402,-10.778584,0.643702,1.404989,-1.872248,0.722855,-1.584365,-5.920907,0.378749,4.940529,-2.126313,-3.701274,0.83579,-1.764429,-1.412402,0.441278,-0.203497,0.215711,0.204527,-1.534049,2.043007,-0.676368,2.661845,1.659009,-1.219674,-1.207054,1.92416,0.525718,-0.982113,-0.599033,-0.139819,-0.709707,0.15109,-1.575751,-2.050387,1.607741,0.258611,0.748641,-0.153138,0.924846,0.769751,5
-9.559072,-12.930551,-0.410039,4.499639,-3.057531,-22.600492,0.525769,2.142726,0.624242,0.419987,4.197993,1.587975,0.063442,-0.635574,2.119362,0.295473,0.181563,-0.373738,0.299319,0.536329,0.138441,0.662522,1.274662,0.558955,0.916481,-0.478567,-0.544242,-0.541523,0.316989,1.042931,-0.330137,-0.61345,0.511296,0.128699,1.421914,0.473584,0.734053,2.172041,0.321056,-0.475522,-0.565731,1.357933,-0.444448,3.089399,-0.213663,4.673065,1.208303,-4.72821,-3.299667,5
3.197231,1.605325,-0.554272,-3.606973,-4.683501,-1.051997,4.05948,-2.354116,-3.152377,-2.303956,-0.356041,0.614699,-1.156389,-4.932565,-0.427028,5.919009,-2.957143,-4.267675,-1.694775,-0.421156,2.317239,-0.494832,-1.452253,1.274938,0.354668,0.66959,-0.100044,0.716281,0.936578,0.136629,1.206644,-1.512272,-0.112939,2.022008,-0.167001,0.186042,0.428452,-0.697464,-0.534095,0.662946,1.066611,0.272489,-1.862812,-0.646994,-0.129139,0.609704,-0.347969,0.533833,0.47062,5
6.867019,-2.599921,4.437225,-4.806962,-9.528692,2.509039,-2.985256,-0.605702,2.429212,-0.212729,3.633461,1.427678,0.472828,0.268231,-0.270539,1.054275,-1.341231,-0.049266,1.166118,-1.237738,-0.576822,-0.233828,-0.79855,-1.884939,-1.685573,-0.740136,1.255252,-0.592114,-0.03006,0.708567,-0.683238,0.063156,1.256853,0.7332,0.233515,-0.055802,0.75806,0.404663,0.806541,0.410883,-0.867547,0.699783,-1.521028,0.046424,0.253123,0.313237,-0.151283,-0.157621,1.095573,5
-2.039756,6.209823,-0.409505,-4.964108,-2.233975,-1.911716,7.484609,0.216647,1.25748,-8.699002,-0.29133,1.86701,0.364732,1.542512,-0.89989,-4.679052,0.290212,3.64983,-3.759271,-2.541377,1.085728,-1.189545,-1.860679,-1.026885,-0.446987,0.417822,-0.96472,-0.679705,0.742738,-0.563031,1.303231,0.125714,-0.432568,0.094948,-1.396024,0.700961,-1.587676,0.524583,-0.667964,0.674096,-0.009149,1.193354,0.131703,-0.475964,0.386848,-0.740159,-0.885459,-0.783993,-0.625469,5
-3.021759,2.556628,2.378859,-2.09898,-6.095259,1.079716,0.573814,0.018816,-2.099101,-2.3859,-4.423935,-0.029707,0.427025,-2.415551,3.447194,-1.207631,4.23716,-3.032953,-1.928487,-0.352572,-0.939216,1.61648,1.383297,-0.378461,-1.096449,0.177657,0.811591,1.225679,-0.37784,0.030674,-2.147669,0.905068,-0.300584,-0.614496,0.581832,-0.383697,-1.081263,-0.175023,-1.14857,-2.821948,-0.269025,-0.100211,0.167579,0.16512,1.37423,-1.037424,0.862281,1.074886,0.230527,3
-8.813872,-8.443458,2.051169,2.085401,-0.07569,-3.683789,-0.805697,-0.247565,-1.412353,0.617868,-5.101981,-4.553953,2.569848,-0.951039,-5.953536,-4.44998,-4.587016,-1.561279,2.74141,1.743882,0.243414,0.400734,-5.345014,-2.977572,-1.537965,2.679152,-1.089964,1.392572,-0.392817,1.969543,-0.459628,0.555128,0.501471,-0.039726,1.253389,-0.565842,0.504377,0.316841,-0.147352,-0.153946,0.987791,-0.001657,0.493252,0.116811,0.782802,0.173635,-0.671878,0.180321,-0.206586,3
5.048049,-5.73939,-14.943322,-3.755561,3.46332,-0.401413,-1.47886,0.555035,-2.518534,-0.509059,-0.52865,0.121476,4.74154,-7.271476,-1.145637,2.701526,1.399547,2.425036,1.129424,3.917578,5.577397,-2.399049,1.657584,-3.76352,1.160132,-2.2304,3.914422,-0.721999,4.019166,-0.265166,0.215835,2.181137,0.30737,1.177763,-1.418241,0.465469,-1.247318,0.379061,1.12162,0.209246,-1.401278,-0.014796,1.865373,1.427523,1.279378,-0.357941,-1.629362,0.661769,-0.707202,4
-4.400074,9.925565,0.194297,-3.863647,-2.591799,-0.052362,8.089593,-2.648196,-1.736265,4.206859,1.668745,0.529221,0.843111,2.284994,0.589538,-1.38047,-0.793217,1.931838,0.543712,-0.252301,-1.025735,-1.039514,-0.883348,0.580952,2.445734,-2.447608,0.710372,-1.568789,-1.612297,4.077457,-5.097053,-0.321149,-0.101398,4.229476,2.217392,1.587799,-0.883503,-1.890679,0.104403,0.838012,0.1154,-2.677973,1.364476,0.812609,-1.949171,0.323017,-0.356306,1.637376,-1.296512,4
-3.749789,8.805336,0.963956,-1.858007,-0.633415,-0.244933,6.612144,-2.626051,-1.282547,4.735661,1.112203,-0.727139,0.735397,0.627655,1.850433,-0.846876,-1.771267,1.804227,0.17675,0.706534,0.019634,-0.979388,-0.116605,-0.501812,2.659903,-0.676959,0.643741,-0.869381,0.060459,2.024916,-0.334614,1.247838,-0.411125,1.171943,0.0714,0.149936,-0.686733,0.249248,0.011003,-0.015634,-0.158781,0.016241,-1.512732,0.37262,0.31695,-1.536832,-0.180703,-0.91973,1.7577,4
-3.627635,9.518774,0.074922,-2.900941,-1.432269,-0.895371,5.504829,-1.873553,-2.944268,6.871393,-1.201662,-0.942836,0.601016,1.014519,2.471112,0.481595,-1.201666,0.962628,1.138683,2.121426,-1.678705,-0.082855,0.591778,0.415825,-2.651197,0.592995,-0.539011,0.209326,-0.502513,-1.967381,1.347069,-0.841698,0.161336,-1.434989,0.434722,-0.112184,-0.124802,-0.255147,0.282754,-0.072036,-0.573415,-0.314048,-0.384952,-0.553459,-0.393169,1.196958,0.583958,2.09569,-0.572106,4
-7.868942,-7.101646,2.322772,-0.189822,-0.306966,1.268296,1.580583,7.352013,-1.646133,-5.262822,-2.108466,-1.260481,-0.822792,2.407853,-0.338645,2.73081,-1.370494,1.217887,3.796733,2.50742,-0.318198,-0.77676,-1.11362,2.209293,-0.368973,-0.208979,0.149865,-0.399539,0.093394,0.454043,1.779892,1.131244,-0.944694,1.236405,1.841362,-0.597706,-0.118501,-0.672781,0.724961,-0.760967,-2.616508,1.82684,0.877394,-0.059471,-1.553664,-1.847209,1.773842,-0.267141,-0.234793,2
-2.731661,6.135744,0.412844,-1.912028,-1.909048,-0.369082,5.354157,-1.08261,-2.052815,2.219813,-1.017878,1.242691,0.227485,-2.25643,0.682121,0.536064,-0.744153,-2.025325,-0.596155,0.76951,-0.327689,-0.644173,-0.123785,-1.291096,0.957405,0.148823,0.598814,0.283655,1.86012,-0.163313,-0.832304,-0.693917,-1.162863,0.927878,0.010445,-0.989624,0.556548,1.044632,0.292812,1.685584,1.280414,1.381637,-2.183851,-0.67667,0.992952,0.573442,-0.287859,1.384597,1.671274,2
-10.912092,-12.02893,2.694833,0.10634,1.034557,0.772135,-2.305877,-7.817491,2.685426,-0.018503,-0.612749,-2.508738,0.226001,-0.339177,-0.618678,-2.016649,-1.753409,-0.493297,2.359811,-1.389344,0.601652,-1.931824,0.275406,1.605099,0.132762,-2.321348,1.075472,-1.908213,-0.183877,-1.955179,-0.512983,-1.29182,0.679271,-0.495289,-1.160408,3.022356,0.126404,-0.173143,-0.724829,-0.929739,0.117313,-0.627091,0.05625,-1.897825,0.747846,-0.981703,0.195322,-0.658351,-0.763436,1
11.493104,-2.608966,-4.952428,12.250907,-0.882497,1.722968,1.352828,-0.934831,-0.969991,-1.153553,-1.022849,1.689694,0.650782,1.276801,0.927023,-2.803798,-1.951131,-2.034418,0.509887,-1.09409,1.216431,-4.561638,3.511074,0.662273,-0.5479,2.012517,-1.073299,0.391522,-0.565121,0.351682,-0.318965,0.831419,0.201728,0.668513,-0.137207,-0.823149,0.185469,0.316386,0.012309,0.117625,0.185584,-0.134337,0.507859,-0.15527,-0.130789,0.336168,0.216528,0.542304,-0.173808,1
-5.775449,12.065246,0.927205,1.456529,0.105886,-0.931828,-1.66006,-0.952315,-2.085025,1.869228,0.115926,-1.10688,0.02734,1.549131,-1.445313,1.827761,3.423633,-1.074251,2.072524,-3.635825,1.28373,-0.929358,-0.062334,-0.650097,0.506844,-0.674019,0.31427,0.677755,0.046114,0.743292,0.551098,0.964775,-0.510103,-0.55359,1.116669,-0.250355,0.332917,-0.292418,0.013388,-1.351027,-0.29848,-0.232849,-0.358561,-1.566237,1.112062,0.323508,-0.50112,0.150552,-0.923368,1
12.718134,0.608244,8.857064,-1.706339,5.582539,-2.532168,0.892185,0.33623,-1.205156,-0.564478,-1.65554,0.794532,-3.576927,-2.592786,-3.682404,-0.552292,1.223599,1.163202,1.27205,0.701884,-1.543502,0.372868,1.770522,-0.843264,1.092488,0.256134,1.056541,-0.337859,-0.079494,-1.691279,-0.472417,0.382794,0.083994,0.68982,-0.158853,-0.135671,0.551468,-0.061862,0.320934,0.022323,0.391812,-0.944241,-0.443497,-0.076956,-0.702466,1.403572,0.282983,0.810054,0.570677,1
-11.102171,-8.516755,2.849108,1.22445,3.304911,4.037625,0.777006,-3.49828,0.272588,-0.590446,0.83226,2.704737,-1.053141,0.862374,1.539905,1.561266,2.677706,0.940195,-0.993458,1.363678,0.19273,0.134033,-0.177291,-1.03577,-0.671899,2.146343,0.671064,0.587435,-1.452777,1.196173,0.137095,-0.049536,-0.679347,0.715537,-0.138301,-0.442445,-0.098176,0.089635,0.373063,0.768638,-0.919542,0.128958,-0.071623,-0.755482,0.039584,-0.056703,-1.518685,-0.68537,-0.164565,1
-11.919238,-5.895501,3.162056,0.113851,3.145947,5.400587,-0.39107,4.968777,-0.128768,2.981306,3.14314,2.731159,0.306426,-1.807303,-1.146701,-0.983438,-2.277806,-0.454287,-2.3375,-1.766529,0.02221,0.112493,1.147276,-2.091753,2.303073,-1.879161,-5.65547,-0.527221,3.508332,-1.640946,-1.079421,-1.844945,2.007495,-0.624589,2.885537,-1.957956,-0.419266,-0.521152,2.476741,-0.53608,-0.678769,1.137861,0.224614,-0.739972,-0.013055,-1.31288,-0.684615,0.256619,0.709101,1
13.443125,0.399706,8.933601,-1.939782,5.870416,-2.129411,0.782089,0.14927,-1.693799,-0.243617,-1.730922,1.190601,-3.575088,-2.358248,-3.694378,-1.059775,1.616838,1.457041,1.62722,0.477247,-2.279704,0.4971,1.953972,-0.822058,0.673888,0.540011,1.66191,-0.53514,0.404377,-0.109077,0.922881,-0.685489,1.587626,0.878937,0.147544,-0.621949,0.341857,-1.340904,-0.488891,-0.022302,1.045745,-0.399693,0.446276,0.267102,0.112079,0.804998,0.048409,-0.221966,0.388674,1
-5.732892,12.316456,1.761587,2.206417,-0.291565,-1.171945,-2.980853,-1.506039,-4.283132,-0.242415,2.022847,-1.470118,0.280999,2.678685,-2.172429,1.233998,3.141676,-1.742201,-1.084685,-1.022803,-1.410944,-3.770198,-1.509246,-0.258679,1.812884,-1.560718,1.619714,1.410877,0.859285,0.255373,-0.260372,0.875991,-0.674668,-1.804445,2.591934,0.627862,0.101422,-0.558238,0.668649,0.078162,0.103266,0.800876,0.238229,-2.256136,1.183152,0.886305,0.051035,-0.411756,-0.204709,1
