@relation 'RelationName-weka.filters.unsupervised.attribute.NumericToNominal-R386_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute PC1 numeric
@attribute PC2 numeric
@attribute PC3 numeric
@attribute PC4 numeric
@attribute PC5 numeric
@attribute PC6 numeric
@attribute PC7 numeric
@attribute PC8 numeric
@attribute PC9 numeric
@attribute PC10 numeric
@attribute PC11 numeric
@attribute PC12 numeric
@attribute PC13 numeric
@attribute PC14 numeric
@attribute PC15 numeric
@attribute PC16 numeric
@attribute PC17 numeric
@attribute PC18 numeric
@attribute PC19 numeric
@attribute PC20 numeric
@attribute PC21 numeric
@attribute PC22 numeric
@attribute PC23 numeric
@attribute PC24 numeric
@attribute PC25 numeric
@attribute PC26 numeric
@attribute PC27 numeric
@attribute PC28 numeric
@attribute PC29 numeric
@attribute PC30 numeric
@attribute PC31 numeric
@attribute PC32 numeric
@attribute PC33 numeric
@attribute PC34 numeric
@attribute PC35 numeric
@attribute PC36 numeric
@attribute PC37 numeric
@attribute PC38 numeric
@attribute PC39 numeric
@attribute PC40 numeric
@attribute PC41 numeric
@attribute PC42 numeric
@attribute PC43 numeric
@attribute PC44 numeric
@attribute PC45 numeric
@attribute PC46 numeric
@attribute PC47 numeric
@attribute PC48 numeric
@attribute PC49 numeric
@attribute PC50 numeric
@attribute class {0,1,2,3,4,5}

@data
-2.806349,2.002248,3.676705,-2.980793,-7.888856,0.468276,0.220721,0.552989,0.709842,0.919582,4.400208,4.128405,0.237165,2.627424,1.126665,2.486695,5.713055,-2.098328,0.212416,0.081959,-1.67228,1.409865,0.482502,0.327058,0.959508,-0.132569,1.049851,-0.012108,-0.31157,-0.354659,-1.083945,0.107447,-0.636283,0.307999,0.33846,0.333945,0.365922,0.208759,-0.310825,0.418383,-0.052765,0.164253,-0.034293,-0.752969,-0.937778,0.245037,0.242703,0.236457,-0.47445,-0.217489,3
-2.90355,3.146479,1.950998,-1.87151,-5.609805,0.43186,1.345397,0.217657,2.453593,0.929989,4.788309,1.388148,-0.535683,2.540752,1.184643,-0.192044,5.754798,-1.659698,0.714728,-1.067208,-0.911911,1.324398,0.554194,2.105531,0.562032,-0.084898,0.502419,0.960265,0.399805,-0.497412,-2.474559,-0.321194,0.071432,0.761392,0.250784,1.14043,-0.034346,0.171134,-3.086249,1.716427,0.464214,0.812864,1.151014,-0.710585,-0.442574,1.497502,0.794149,-0.39927,1.419979,-0.151823,3
-3.025733,2.809161,2.024553,-2.057378,-5.747774,0.568213,1.382156,0.304124,2.625979,1.170766,4.837883,1.211422,-0.717795,2.87325,1.318671,-0.114582,5.663232,-1.775294,0.870439,-1.398722,-0.822697,1.482329,0.485645,1.919053,0.532088,-0.212292,0.371584,1.261993,0.656749,-0.291032,-2.748319,-0.287686,-0.137598,0.774762,0.393907,0.851245,0.257679,0.227887,-2.813707,1.387706,0.46987,0.463403,1.082176,-0.647084,-0.460721,1.721101,0.920864,-0.704803,1.374818,-0.603385,3
-3.215475,2.557174,2.568542,-2.154395,-6.107884,0.741108,0.770193,-0.032412,2.213971,1.636724,4.344025,1.765815,-0.550675,3.246735,1.543893,0.367555,5.795992,-1.817131,1.14871,-0.921982,-0.775345,1.704589,0.731628,1.391003,0.201643,-0.048849,0.915702,1.070069,0.505504,-0.312878,-2.366831,-0.051926,-0.735084,0.243367,0.752098,0.834278,0.526919,0.287314,-2.072512,0.902224,0.693126,-0.047575,0.061804,-0.958636,-0.750871,1.393707,0.952667,-0.259063,0.347689,-0.53745,3
-3.27277,2.595893,2.422373,-2.066434,-5.970361,0.74862,0.718738,-0.003046,2.18635,1.595251,4.503207,1.713415,-0.503753,3.305459,1.515314,0.390177,5.740075,-1.85554,1.08004,-0.963245,-0.827521,1.786845,0.759872,1.529695,0.191365,-0.115312,0.857243,1.073733,0.655432,-0.212685,-2.438993,0.005377,-0.683281,0.381699,0.667912,0.927903,0.45462,0.235161,-2.257266,1.052991,0.617094,-0.007168,0.137775,-0.889678,-0.672304,1.508929,0.936702,-0.342934,0.438762,-0.540756,3
-2.871375,1.706709,3.95639,-3.275156,-8.296419,0.278229,-0.106213,0.662855,0.281492,0.718878,4.399578,4.36657,0.326226,2.58615,1.226855,2.851873,5.497798,-2.020179,0.100629,0.204219,-1.838928,1.263463,0.505402,0.088976,1.170918,-0.171456,0.926794,-0.487667,-0.454411,-0.352777,-0.825737,0.116389,-0.487324,-0.047993,-0.109116,0.281256,0.407921,0.296776,-0.027581,0.322309,-0.399139,0.157067,-0.324707,-0.540254,-0.710727,0.161477,0.105958,0.10109,-0.622012,-0.11373,3
-2.937747,1.535505,3.938182,-3.543364,-8.338663,0.195376,-0.352876,0.662697,0.259688,0.534897,4.72322,4.307776,0.394659,2.575062,1.26656,3.040211,5.624606,-2.100889,0.071926,0.277419,-1.939323,1.296304,0.535923,-0.164321,1.24647,-0.091155,0.833323,-0.681654,-0.447511,-0.238557,-0.498386,0.003629,-0.370331,-0.171084,-0.224185,0.235465,0.456262,0.251217,0.38759,0.223515,-0.720542,0.063986,-0.605218,-0.347232,-0.530244,-0.085988,-0.134118,0.022396,-0.797554,0.040359,3
-2.945062,1.336833,3.929974,-3.765555,-8.546231,-0.106441,-0.717671,0.843328,0.063493,0.292383,5.037608,4.504074,0.582525,2.576213,1.247028,3.396145,5.621343,-2.106897,-0.026918,0.27612,-1.96362,1.186136,0.50878,-0.415886,1.322255,0.037717,0.667411,-0.853386,-0.504492,-0.172301,-0.164713,-0.155065,-0.272129,-0.326369,-0.430577,0.141263,0.4185,0.110679,0.65447,0.211827,-1.07108,-0.044655,-0.814766,-0.092226,-0.393896,-0.302408,-0.333912,-0.057638,-0.9562,0.159107,3
-2.940058,1.30914,3.836563,-3.898584,-8.560084,-0.183021,-0.770619,0.94383,0.102561,0.161451,5.259852,4.465243,0.627604,2.590652,1.219327,3.489476,5.685099,-2.161264,-0.082337,0.227256,-2.023964,1.208177,0.50667,-0.47942,1.354094,0.094228,0.624632,-0.933907,-0.512461,-0.111184,-0.089889,-0.363699,-0.214611,-0.336393,-0.442112,0.080778,0.430832,0.074676,0.868862,0.184309,-1.211172,-0.07666,-0.916501,0.074815,-0.338322,-0.505355,-0.472288,-0.111602,-1.111875,0.212667,3
-3.020496,1.357717,3.759763,-3.964044,-8.574504,-0.231355,-0.822972,1.075357,0.189715,0.117787,5.503527,4.489507,0.575381,2.701912,1.186481,3.48293,5.754983,-2.221399,-0.202185,0.197266,-1.86963,1.356955,0.576828,-0.541482,1.28878,0.041469,0.562804,-1.018567,-0.580461,0.070813,-0.094419,-0.402036,-0.13762,-0.364833,-0.39503,-0.077488,0.389136,-0.063336,1.145949,0.112258,-1.321934,-0.135978,-1.077926,0.347582,-0.109332,-0.789811,-0.614968,0.014408,-1.185159,0.120541,3
-2.994244,1.42074,3.642007,-4.000013,-8.550369,-0.225244,-0.897824,1.302514,0.276975,-0.002276,5.668778,4.440405,0.508284,2.731885,1.081607,3.4087,5.864357,-2.306755,-0.330107,0.140955,-1.809617,1.413033,0.559123,-0.559752,1.251421,0.043264,0.542964,-1.070463,-0.540802,0.236689,-0.094274,-0.385115,-0.041431,-0.316185,-0.305433,-0.23724,0.381747,-0.17386,1.386308,0.061695,-1.461068,-0.117192,-1.254252,0.47547,0.018253,-0.964497,-0.757553,0.084576,-1.135709,0.019103,3
-3.399347,2.039919,3.065719,-3.79087,-8.313725,0.211914,-1.355927,1.322407,0.130045,-1.608396,5.382274,4.406352,0.041015,2.851734,1.06688,4.234571,5.915758,-2.558418,-0.668087,-0.29535,-1.276792,0.592067,1.525481,-0.915624,0.641011,0.512781,-0.108215,-1.128302,-0.952554,0.479261,0.340209,-0.411337,-0.05707,-0.214642,-0.29736,-1.085826,0.332077,-0.56794,2.302266,-0.360962,-1.853405,-0.928967,-1.289517,1.121993,0.447952,-1.444556,-1.156613,0.192103,-1.05643,-0.31287,3
-3.364078,1.822192,2.668197,-3.856655,-8.025092,0.362556,-1.672825,1.643487,0.045161,-1.859792,5.57984,4.541097,-0.468993,2.943498,1.24216,4.22396,6.017761,-2.394265,-0.8314,-0.246054,-0.924919,0.532501,1.408278,-0.805609,0.548697,0.82169,-0.156399,-1.16836,-0.908579,0.633429,0.597399,-0.401039,-0.333544,-0.224879,0.009172,-1.238465,0.335294,-0.608944,2.567802,-0.427887,-1.826747,-1.318456,-1.216903,1.359723,0.571355,-1.624748,-1.270404,0.013494,-0.971338,-0.244308,3
7.263444,-5.048116,0.691633,-6.033192,-8.054168,0.708309,-6.703984,0.076074,-0.726909,-2.369621,1.517337,1.118377,-0.938631,2.073978,-2.151527,-0.919982,-0.388812,1.440191,-1.214633,-1.138113,-0.263589,-0.943702,1.096184,-2.069397,-1.667964,-4.983307,-1.935283,-0.475366,1.400071,-0.589523,-1.318499,3.291355,0.201393,0.521235,-1.692124,1.450156,1.075058,-0.040537,-2.4369,0.415135,-1.754709,-1.983353,2.871846,-4.548267,-0.295751,0.852354,-1.413419,-1.005635,4.398493,-0.09403,4
7.292925,-1.041926,0.644233,-6.31441,-7.02816,1.002546,-0.260138,1.007518,1.21164,-0.082545,-2.083472,-2.180867,-1.480209,-0.264462,-1.890124,-2.175853,-0.031941,0.994401,0.395662,-0.012555,-0.194894,0.752338,0.783852,-0.716544,-1.618424,-2.361693,-1.384678,-0.37678,1.481393,-1.386475,-3.797046,0.719471,0.369667,3.147444,3.058394,-0.782654,2.626049,2.333309,0.372755,0.181676,1.85102,0.57401,1.692,-2.573758,-0.360851,2.263878,0.687274,0.264985,-1.709478,0.313697,4
6.799932,-2.743233,2.544928,-6.384695,-8.784962,0.837704,-2.55516,2.030118,-1.299006,-0.885387,-1.522626,-1.299442,-0.872345,0.607117,-2.789204,-0.817503,-1.994603,1.271055,-1.230632,-0.124645,-0.597281,-0.690302,0.187457,-2.886109,-0.877822,-3.146461,-2.235718,-1.138695,1.701409,-1.390313,-2.584365,1.595028,0.361681,2.48334,1.85616,-1.102279,2.234595,2.348405,1.387282,0.212243,-0.045382,-0.924598,0.258449,-1.368846,0.410963,1.697396,0.892114,0.619634,-1.162607,0.495032,4
7.507976,-4.33338,-9.052177,4.725968,-1.119666,0.237632,-1.131381,-0.259468,1.820612,-0.100587,2.124588,1.6768,4.778794,2.426864,-0.575842,-2.316815,2.147627,2.793932,0.481305,1.236614,1.7968,-4.454997,0.770972,6.429162,4.289049,0.455768,-1.674522,-0.940463,1.524321,-0.503082,-0.321894,2.599994,-0.965423,2.204341,1.979151,-1.371141,0.300148,0.247997,-1.690632,-1.652431,2.229869,-0.168885,-1.02834,-1.359362,-1.414079,-2.062067,0.462989,-0.103086,-1.051868,-0.974685,4
6.855117,-2.450388,2.461148,-6.28685,-8.314305,1.310117,-2.002106,1.616026,-0.729922,-0.575885,-1.496638,-1.854819,-1.272056,0.713595,-2.671012,-1.32685,-1.737928,1.092446,-0.988048,-0.108492,-0.665101,-0.325221,0.308868,-2.386746,-0.970035,-3.130315,-2.079735,-0.994587,1.711628,-1.457808,-2.897428,1.492995,0.218753,2.843948,2.301953,-1.074012,2.359589,2.493819,1.279899,0.26345,0.233289,-0.706405,0.565811,-1.838711,0.057174,1.809929,1.044676,0.693047,-1.186516,0.611993,4
-3.393643,9.106499,1.718653,-2.40849,-0.966782,-1.041418,6.231636,2.224559,1.43924,-4.456539,-1.513759,0.305356,1.052546,0.364452,2.258814,0.385791,-2.509512,1.218953,-0.105881,1.039092,-0.825821,-0.820284,0.204291,-0.642647,0.452097,-0.524786,-0.246763,0.098534,-1.615222,-0.568613,1.345847,-1.637594,0.241525,1.024835,-0.496084,0.668513,-0.180835,1.047717,-0.288561,0.543408,0.033993,-0.81804,0.62047,-0.81559,0.215861,0.343192,-0.843896,-0.701659,-1.885941,-1.147174,4
-3.791267,9.078784,1.254672,-2.336237,-1.674142,-0.661447,5.787881,1.763026,2.211378,-5.385525,-0.776909,0.853134,1.039242,0.893983,2.14033,0.64944,-1.486997,0.225277,-0.09912,1.990875,-1.87988,-0.024273,0.722657,0.505722,-1.047659,-0.872986,0.72584,0.180741,-0.555316,-1.392561,2.005271,-1.253316,0.106942,1.489308,-0.444069,0.349119,-0.312186,0.492233,-0.282312,0.246773,0.275945,0.081212,0.517207,-0.365522,-0.46773,0.02563,0.382272,0.068645,0.67668,0.679797,4
-3.35469,9.126003,1.701776,-2.491004,-0.956924,-1.055269,6.191574,2.17269,1.294241,-4.324348,-1.59881,0.306058,1.135465,0.253382,2.198757,0.42881,-2.386194,1.222392,0.061707,1.199542,-0.89273,-0.822141,0.243394,-0.5922,0.459549,-0.494057,-0.31147,0.233562,-1.699146,-0.460735,1.479262,-1.630442,0.382731,1.124758,-0.493788,0.754263,-0.167748,0.933112,-0.159314,0.446051,0.155269,-0.783258,0.874809,-0.73749,0.186414,0.41214,-1.021554,-0.703101,-1.953638,-1.193843,4
-3.255323,9.333355,1.515678,-2.922529,-0.919799,-1.145114,6.240399,2.323358,1.519027,-4.372562,-1.709438,0.15377,1.216132,0.099125,2.555072,0.713655,-2.566351,1.302329,-0.164132,1.339715,-1.047216,-0.698526,0.432753,-0.16373,0.256266,-0.628433,-0.198236,0.425078,-1.731143,-0.544919,1.790124,-1.439358,0.556051,1.09005,-0.486357,0.679656,-0.215328,0.629677,-0.246518,0.478939,0.148926,-0.629773,0.89412,-0.725113,0.055898,0.506458,-0.956362,-0.657718,-1.672306,-0.785204,4
-3.562077,9.223249,1.15994,-2.965267,-1.411194,-0.916302,6.506687,2.096344,1.883839,-5.101217,-1.075613,0.418288,1.156159,0.942707,2.651846,0.703532,-2.513228,0.646491,-0.348241,1.878646,-1.730901,-0.296224,0.699389,0.388739,-0.95361,-0.939088,0.493704,0.638959,-1.137127,-1.363045,2.312491,-1.082772,0.355295,1.365054,-0.543704,0.608202,-0.457058,0.470799,-0.456937,0.386418,0.442188,-0.174542,0.454488,-0.26834,-0.220491,0.089211,0.410847,0.217201,0.206988,0.877144,4
4.828071,-6.232752,-15.904945,-4.846017,4.414611,-0.793972,-2.780097,-0.283668,2.115676,-0.254337,2.739794,-1.227738,4.783989,5.692316,-3.42974,-2.459507,0.726505,0.735373,-0.075231,5.481149,3.581909,-4.213572,1.471539,0.184408,2.535249,0.971249,-1.302745,3.833734,-3.85827,0.886883,-0.904993,-2.244013,1.320454,-0.701316,-0.827653,1.953108,2.421506,-0.360246,1.089616,0.90473,-2.662058,0.531327,3.501755,-0.779581,0.883218,-0.793328,0.744243,-0.228801,0.022876,0.572767,4
4.777246,-6.003364,-14.617213,-3.582773,3.465986,-0.497173,-1.871433,0.00168,2.389511,0.479288,1.262865,-0.032515,4.781597,5.694314,-3.509822,-2.807417,0.683793,1.18255,0.641502,5.669629,3.934469,-4.112603,0.983286,1.019429,2.539838,1.150611,-1.849359,3.510963,-4.078953,0.061285,-0.966441,-1.316783,0.891042,-1.216489,-0.514075,2.109298,2.393864,0.575881,1.228012,1.10909,-2.473677,0.349455,2.916925,-1.617628,0.759531,0.462987,0.379916,-0.869367,0.533857,0.59374,4
-3.918747,8.891259,0.852649,-1.822031,-0.390504,-0.530062,6.213619,2.632745,1.595363,-4.656967,-1.842393,0.122653,0.761675,0.774866,1.821193,0.57785,-2.515136,0.99227,0.141627,0.168003,-0.136594,-0.786818,-0.07706,-1.170914,1.107122,-0.46998,-0.518039,-0.126962,-0.788017,0.07853,0.673858,-1.239571,-0.197352,0.229119,-0.096704,0.596764,0.592244,1.220218,-0.15082,0.26523,-0.040724,-1.322297,-0.777662,-0.661692,0.99523,0.28808,-0.456752,-1.398988,-2.220517,-1.827229,4
-3.537638,8.035234,1.33435,-1.952661,-1.996759,-0.541275,5.911528,1.036917,1.964968,-4.120705,-0.356267,0.969001,0.46339,0.216388,0.84341,0.387305,0.189936,-0.688597,-0.016183,1.667347,-1.229639,0.431715,0.513735,0.619384,-0.930864,-0.461958,-0.047954,0.161174,-0.469425,-0.708614,-0.168454,0.044868,0.175716,1.988812,-0.91378,-0.069271,-0.704779,0.445939,0.630425,-0.315369,0.469955,0.284991,0.880955,1.282522,0.193296,-0.42968,-0.390963,0.568493,0.524227,-0.653504,4
4.725301,-6.071603,-15.352531,-4.274554,3.946235,-1.178237,-2.452256,-0.339216,1.923516,0.115711,1.959832,-0.610251,4.631566,5.870415,-3.348415,-2.801757,0.706839,0.950966,0.349257,5.511037,3.667208,-3.932379,1.172879,0.63959,2.932701,1.189652,-1.272014,3.860269,-4.122105,0.311384,-1.055101,-1.850314,0.824833,-1.128223,-0.637146,1.825648,2.558147,0.291382,1.348648,0.952755,-2.729535,0.451215,3.634158,-1.20974,0.697643,-0.118807,0.600246,-0.398603,-0.084952,0.785147,4
-3.435313,9.317679,1.163349,-3.229593,-1.189974,-1.077088,6.397203,2.178013,1.858229,-4.941236,-1.208082,0.219139,1.275951,0.725982,3.085053,1.013595,-2.923564,0.843782,-0.43361,1.791468,-1.734941,-0.189944,0.573222,0.50674,-0.886396,-1.036494,0.410691,0.670364,-1.173418,-1.390065,2.228856,-1.148879,0.454137,1.296665,-0.588891,0.590228,-0.434263,0.490239,-0.542539,0.464553,0.304006,-0.34655,0.441352,-0.485904,-0.249307,0.135861,-0.030113,-0.217772,0.102197,0.528352,4
-4.979265,9.752125,0.202485,-3.668821,-3.010448,-0.02546,8.188058,2.279132,1.562755,-3.6179,-1.569964,-1.413031,0.894878,-1.323506,1.158139,1.040672,-1.101719,1.863156,-0.792529,-0.61803,-0.550664,-0.832614,-0.927775,-2.282467,1.21337,3.00726,-2.102832,-0.624074,1.338005,4.505155,-5.147144,1.431702,0.095681,-3.693859,1.421009,-1.202607,1.077252,-2.437916,0.746775,-1.505994,0.43764,2.727477,0.788917,-1.172039,-1.060316,-2.10358,1.280495,0.145288,0.866213,2.226814,4
7.523021,-4.46857,0.324861,-7.760858,-7.821039,1.178583,-4.601972,1.923455,-1.230646,-3.386591,1.393894,-1.975455,-0.843468,0.669551,-1.086012,0.354,-0.943781,-0.024547,-1.729811,1.851054,0.175797,-1.866931,1.249119,-5.749327,-1.74468,-4.910539,-3.629125,0.78034,3.19815,0.447263,-0.506814,2.691297,2.743728,1.879029,-1.797675,-1.308946,2.379641,-0.416365,-0.9053,-0.987592,-1.148237,-4.288892,-0.9865,0.448412,0.0564,0.635657,-0.0381,-0.840937,1.857391,0.023695,4
-3.27767,9.421269,1.341057,-3.145885,-0.843014,-1.209833,6.201338,2.373786,1.615196,-4.66742,-1.564565,0.035526,1.331706,0.130374,2.831131,0.818426,-2.799879,1.307289,-0.384623,1.358519,-1.216965,-0.612503,0.451498,-0.049116,0.033538,-0.834781,-0.069718,0.529142,-1.789469,-0.851909,2.001386,-1.436306,0.50401,1.097677,-0.504506,0.707688,-0.301868,0.656628,-0.31992,0.487005,0.165954,-0.690852,0.913521,-0.880907,-0.061334,0.557747,-0.843992,-0.669584,-1.314374,-0.604162,4
7.527257,-4.254319,0.646647,-7.093015,-8.475666,1.464718,-4.133428,1.669116,-0.930318,-2.761533,0.465343,-1.780258,-0.951684,0.486104,-1.80211,0.76001,-0.373668,0.115307,-1.857616,1.522519,0.059737,-2.464685,1.349223,-5.434106,-1.621306,-4.67012,-3.877978,0.193203,2.993207,0.528098,-0.622699,2.963202,2.616961,1.401228,-0.702656,-1.539566,2.731961,0.076462,-0.385892,-1.022764,-0.764964,-4.310947,-1.337577,0.512597,0.213779,1.255036,0.453397,0.248339,0.489444,0.074913,4
6.172776,-3.609246,-10.154181,2.749517,0.498755,0.155078,1.025619,0.604034,1.903386,-0.136544,0.479906,2.552507,5.65636,3.959952,-0.803133,-3.778092,0.503224,0.997797,0.416112,3.12257,1.765659,-4.547728,-0.445873,5.187415,3.518957,1.167694,-1.649389,0.406126,-0.110589,-1.254542,1.10233,3.802275,-1.223211,1.926926,1.540712,-0.340435,1.195195,-0.115985,0.58038,-1.681031,1.996043,0.254339,-2.579963,0.78978,-1.865778,0.631157,-0.585768,0.503604,-0.271568,-0.5167,4
-3.652205,9.202872,1.266499,-2.593125,-1.565265,-0.762303,6.257395,2.035606,1.926069,-5.225886,-1.03561,0.469767,1.104597,1.00488,2.501299,0.569079,-2.161529,0.454186,-0.252746,2.089938,-1.680253,-0.240734,0.772751,0.271097,-0.952952,-0.948623,0.598794,0.530433,-0.942816,-1.334387,2.068331,-1.261985,0.281456,1.522452,-0.584848,0.397693,-0.461847,0.483849,-0.454944,0.36418,0.312251,-0.125972,0.38053,-0.312128,-0.313738,0.03944,0.420451,0.145675,0.269036,0.781946,4
5.607007,-5.618906,-18.270975,-8.603663,5.435278,-0.990233,-6.110896,0.653478,3.306795,-4.552879,5.299792,-4.561854,2.983145,1.842218,0.098166,-0.731346,2.904005,4.490851,-2.077136,0.71653,-0.880921,-2.688905,-3.232744,0.049797,-6.102943,1.759331,1.88168,-3.236988,-0.087271,-0.08009,-1.974499,-2.07138,0.645194,-0.315121,0.32028,0.91123,-1.061614,0.390055,0.011104,0.848104,-0.01219,0.295087,-1.478842,0.202893,0.507979,-0.58659,-0.378615,0.059926,-0.419818,-0.067437,4
5.944767,-4.810617,-18.716615,-8.848895,5.398105,-0.24549,-5.724444,0.683512,1.864893,-4.710578,5.135082,-5.066555,1.160457,2.076591,-0.273491,-0.224999,1.873273,4.791626,-2.489728,-0.049561,-0.84112,-3.571184,-3.572878,-0.070961,-7.214172,1.830595,2.049418,-3.808468,-0.029662,-0.72712,-2.361349,-1.882317,-0.063963,0.1304,0.249843,0.284092,-0.127171,-0.158734,-0.530022,0.356115,0.53438,0.031167,-0.969596,1.136435,0.92625,-0.004188,-1.344532,0.054224,0.224516,-0.79461,4
5.756944,-5.380756,-18.201936,-8.646701,5.430513,-0.558036,-5.815179,0.845431,3.180579,-4.438051,5.350219,-4.757608,2.482572,2.267388,-0.061313,-0.678956,2.682774,4.738272,-2.121918,0.823948,-0.788782,-2.7709,-3.416179,-0.333738,-6.704473,1.869935,1.909456,-3.471644,-0.235231,-0.131876,-1.948215,-2.032399,0.46706,-0.142703,0.360312,1.008009,-0.840515,0.229276,0.04052,0.928873,-0.170991,0.404526,-1.614099,0.411967,0.390412,-0.321563,-0.455735,0.156397,-0.405195,-0.005855,4
-4.003236,9.456993,0.274349,-2.654552,-1.30507,-0.844873,5.227851,1.950411,2.846389,-6.511067,-0.213433,0.792899,0.962459,0.948328,2.672076,0.310745,-1.756624,0.135592,-0.563028,1.604079,-2.264928,-0.044987,0.605124,1.45268,-1.512336,-0.980743,0.970174,-0.190775,-0.117163,-2.017912,1.810734,-0.8075,-0.249677,1.117343,-0.120341,-0.297378,-0.586021,0.278472,-0.421836,0.208499,-0.062404,0.031715,-0.669746,-0.21089,-0.747364,0.126001,0.7878,0.482454,2.084296,0.894239,4
-3.945036,8.956945,0.680395,-1.878256,-0.364829,-0.506254,6.246594,2.61447,1.55337,-4.634418,-1.983253,0.222106,0.886374,0.770386,1.916071,0.719189,-2.354906,1.083153,0.117153,0.482419,-0.086837,-0.805309,0.014553,-1.354909,1.16442,-0.384232,-0.522613,0.021513,-0.833332,0.379656,0.58549,-1.045522,-0.261535,0.072453,0.02181,0.602218,0.622763,1.03082,-0.035614,0.259003,-0.091975,-1.195669,-0.921224,-0.552853,0.999606,0.478132,-0.480016,-1.351497,-2.005207,-1.859964,4
-4.100218,8.83259,0.760965,-1.845428,-0.45777,-0.166751,6.734109,2.380129,1.084719,-4.471219,-1.761113,0.138779,0.7934,0.733723,1.818834,1.478763,-1.797619,1.234267,0.161162,0.760624,-0.134603,-1.095777,-0.050909,-2.025885,1.737834,0.40225,-1.286834,0.079135,-0.146439,1.934909,-0.561632,-0.076048,-0.242658,-0.942132,0.505076,0.636484,1.215841,0.121029,0.303454,-0.224271,-0.180455,-0.580985,-1.183447,-0.550463,0.345679,0.21197,-0.316568,-1.311224,-1.345049,-1.952197,4
-4.799852,9.934832,0.026614,-3.791761,-2.475721,-0.062736,8.298921,2.448144,1.625783,-4.010092,-1.669896,-1.412717,0.906603,-1.108389,1.499372,1.426629,-1.43316,1.724286,-1.027123,-0.456033,-0.836162,-0.762915,-0.601358,-2.132413,1.079309,2.686296,-1.719718,-0.401845,1.324,4.125815,-4.691367,1.474502,-0.012802,-3.768462,1.381654,-1.033898,0.914613,-2.419329,0.5035,-1.222434,0.250477,2.482411,0.345056,-0.828079,-1.0069,-1.713512,1.169445,0.065173,1.050947,1.779462,4
-3.929758,9.357844,0.239794,-2.752546,-0.572093,-0.163267,7.330075,2.464707,1.325543,-4.363149,-2.048821,-0.368948,0.695097,0.127193,1.880189,1.874023,-1.976353,1.415116,-0.374326,0.325857,-0.761675,-0.834902,-0.012096,-1.994805,1.24304,1.229149,-1.37057,-0.268588,0.744279,2.463569,-1.38462,0.619756,0.093805,-1.877324,0.696289,0.506847,1.09041,-0.875816,0.043768,-0.205374,-0.198063,0.214145,-0.617954,-0.226208,0.102033,-0.089539,-0.303359,-0.687869,-0.505088,-1.237955,4
-3.680249,8.388808,0.74674,-2.26879,-1.724683,-0.448216,5.929071,1.230147,2.161732,-5.295608,-0.250895,1.188267,0.709431,0.522299,1.414829,0.431969,-0.39354,-0.55652,-0.100221,1.823835,-1.866175,0.338946,0.65745,0.95844,-1.298873,-0.811431,0.298424,0.046942,-0.4816,-1.216372,0.508951,-0.088001,0.02142,1.689881,-0.583507,-0.240297,-0.557115,0.431028,0.495394,-0.182106,0.238207,0.057451,0.420667,0.928117,0.019758,-0.10827,-0.093074,0.811458,1.131561,-0.033017,4
-4.080398,9.041254,0.462545,-2.10649,-0.388851,-0.138967,6.843989,2.397695,0.999825,-4.588082,-1.783759,-0.019583,0.789791,0.517411,1.905642,1.825381,-1.728247,1.455375,-0.133635,0.694475,-0.415363,-1.052978,-0.050978,-2.264428,1.75429,0.84394,-1.484453,-0.018797,0.178257,2.495561,-0.837728,0.454957,-0.205514,-1.585111,0.821596,0.708817,1.124589,-0.512093,0.165954,-0.224165,-0.198529,-0.148321,-0.960408,-0.524089,-0.037598,0.273372,-0.232302,-0.885473,-0.824373,-1.662782,4
-4.032933,9.568448,-0.139153,-2.838211,-1.200702,-0.904241,5.121964,2.040414,2.974764,-7.113607,-0.042646,0.773201,1.007285,0.835164,2.885496,0.26241,-1.810348,0.27036,-0.761904,1.526246,-2.519078,-0.043637,0.646994,1.715088,-1.637961,-0.888358,1.090428,-0.174155,0.077679,-2.151089,1.786769,-0.442854,-0.352714,1.055477,0.009629,-0.421959,-0.846229,0.129036,-0.472472,0.217758,-0.105127,0.11052,-1.08824,-0.058654,-0.88249,0.047231,1.01936,0.807672,2.651704,0.971181,4
-4.148403,10.002871,0.403858,-3.725612,-1.138396,-0.263301,7.915243,2.344265,1.597341,-3.804184,-1.748655,-1.045719,0.728905,-0.795814,1.609297,1.812104,-1.338271,1.176686,-0.745417,-0.251999,-1.035506,-0.838496,0.023879,-1.765777,0.688196,1.884125,-1.258837,-0.051958,1.192969,2.966765,-3.452384,1.241099,0.241114,-2.822999,0.887383,-0.49028,0.768214,-1.639806,0.396162,-0.563803,-0.055433,1.492938,-0.440691,-0.113745,-0.532756,-0.751823,0.18823,-0.151713,0.387274,0.146028,4
-3.971665,9.525769,0.131249,-2.704707,-1.329282,-0.797089,5.702296,1.980939,2.687101,-6.645258,-0.493501,1.015453,0.926461,0.466191,2.539695,0.165537,-1.385563,0.107546,-0.986744,1.665741,-2.154022,0.035669,0.865768,1.186145,-1.318513,-0.391978,0.811603,-0.219932,0.133637,-1.630847,1.075498,-0.339939,-0.058151,1.334222,0.0752,-0.636642,-0.335079,-0.224228,-0.050385,0.004245,-0.064005,0.12155,-0.207919,0.497291,-0.292311,-0.131732,0.408239,1.107602,1.987995,0.42666,4
